# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Feb 20 16:59:22 2020
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_controvflag: Controversial Flag
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_bmassj:      Planet Mass or M*sin(i) [Jupiter mass]
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_k2flag:      K2 Mission Flag
# COLUMN pl_nnotes:      Number of Notes
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN st_dist:        Distance [pc]
# COLUMN gaia_dist:      Gaia Distance [pc]
# COLUMN st_optmag:      Optical Magnitude [mag]
# COLUMN st_optband:     Optical Magnitude Band
# COLUMN gaia_gmag:      G-band (Gaia) [mag]
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_tranflag:    Planet Transit Flag
# COLUMN pl_rvflag:      Planet RV Flag
# COLUMN pl_imgflag:     Planet Imaging Flag
# COLUMN pl_astflag:     Planet Astrometry Flag
# COLUMN pl_omflag:      Planet Orbital Modulation Flag
# COLUMN pl_cbflag:      Planet Circumbinary Flag
# COLUMN pl_angsep:      Calculated Angular Separation [mas]
# COLUMN pl_orbtper:     Time of Periastron [days]
# COLUMN pl_orblper:     Long. of Periastron [deg]
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_insol:       Insolation Flux [Earth flux]
# COLUMN pl_massj:       Planet Mass [Jupiter mass]
# COLUMN pl_msinij:      Planet M*sin(i) [Jupiter mass]
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_msinie:      Planet M*sin(i) [Earth mass]
# COLUMN pl_bmasse:      Planet Mass or M*sin(i) [Earth mass]
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_rads:        Planet Radius [Solar radii]
# COLUMN pl_trandep:     Transit Depth [percent]
# COLUMN pl_trandur:     Transit Duration [days]
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tsystemref:  Time System Reference
# COLUMN pl_imppar:      Impact Parameter
# COLUMN pl_occdep:      Occultation Depth [percentage]
# COLUMN pl_ratdor:      Ratio of Distance to Stellar Radius
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_def_reflink: Default Reference
# COLUMN pl_disc:        Year of Discovery
# COLUMN pl_disc_reflink: Discovery Reference
# COLUMN pl_locale:      Discovery Locale
# COLUMN pl_facility:    Discovery Facility
# COLUMN pl_telescope:   Discovery Telescope
# COLUMN pl_instrument:  Discovery Instrument
# COLUMN pl_status:      Status
# COLUMN pl_mnum:        Number of Moons in System
# COLUMN pl_st_npar:     Number of Stellar and Planet Parameters
# COLUMN pl_st_nref:     Number of Stellar and Planet References
# COLUMN pl_pelink:      Link to Exoplanet Encyclopaedia
# COLUMN pl_edelink:     Link to Exoplanet Data Explorer
# COLUMN pl_publ_date:   Publication Date
# COLUMN hd_name:        HD Name
# COLUMN hip_name:       HIP Name
# COLUMN st_rah:         RA [hrs]
# COLUMN st_glon:        Galactic Longitude [deg]
# COLUMN st_glat:        Galactic Latitude [deg]
# COLUMN st_elon:        Ecliptic Longitude [deg]
# COLUMN st_elat:        Ecliptic Latitude [deg]
# COLUMN st_plx:         Parallax [mas]
# COLUMN gaia_plx:       Gaia Parallax [mas]
# COLUMN st_pmra:        Proper Motion (RA) [mas/yr]
# COLUMN st_pmdec:       Proper Motion (Dec) [mas/yr]
# COLUMN st_pm:          Total Proper Motion [mas/yr]
# COLUMN gaia_pmra:      Gaia Proper Motion (RA) [mas/yr]
# COLUMN gaia_pmdec:     Gaia Proper Motion (Dec) [mas/yr]
# COLUMN gaia_pm:        Gaia Total Proper Motion [mas/yr]
# COLUMN st_radv:        Radial Velocity [km/s]
# COLUMN st_sp:          Spectral Type
# COLUMN st_spstr:       Spectral Type
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_metfe:       Stellar Metallicity [dex]
# COLUMN st_metratio:    Metallicity Ratio
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_vsini:       Rot. Velocity V*sin(i) [km/s]
# COLUMN st_acts:        Stellar Activity S-index
# COLUMN st_actr:        Stellar Activity log(R'HK)
# COLUMN st_actlx:       X-ray Activity log(L<sub>x</sub>)
# COLUMN swasp_id:       SWASP Identifier
# COLUMN st_nts:         Number of Time Series
# COLUMN st_nplc:        Number of Planet Transit Light Curves
# COLUMN st_nglc:        Number of General Light Curves
# COLUMN st_nrvc:        Number of Radial Velocity Time Series
# COLUMN st_naxa:        Number of Amateur Light Curves
# COLUMN st_nimg:        Number of Images
# COLUMN st_nspec:       Number of Spectra
# COLUMN st_uj:          U-band (Johnson) [mag]
# COLUMN st_vj:          V-band (Johnson) [mag]
# COLUMN st_bj:          B-band (Johnson) [mag]
# COLUMN st_rc:          R-band (Cousins) [mag]
# COLUMN st_ic:          I-band (Cousins) [mag]
# COLUMN st_j:           J-band (2MASS) [mag]
# COLUMN st_h:           H-band (2MASS) [mag]
# COLUMN st_k:           Ks-band (2MASS) [mag]
# COLUMN st_wise1:       WISE 3.4um [mag]
# COLUMN st_wise2:       WISE 4.6um [mag]
# COLUMN st_wise3:       WISE 12.um [mag]
# COLUMN st_wise4:       WISE 22.um [mag]
# COLUMN st_irac1:       IRAC 3.6um [mag]
# COLUMN st_irac2:       IRAC 4.5um [mag]
# COLUMN st_irac3:       IRAC 5.8um [mag]
# COLUMN st_irac4:       IRAC 8.0um [mag]
# COLUMN st_mips1:       MIPS 24um [mag]
# COLUMN st_mips2:       MIPS 70um [mag]
# COLUMN st_mips3:       MIPS 160um [mag]
# COLUMN st_iras1:       IRAS 12um Flux [Jy]
# COLUMN st_iras2:       IRAS 25um Flux [Jy]
# COLUMN st_iras3:       IRAS 60um Flux [Jy]
# COLUMN st_iras4:       IRAS 100um Flux [Jy]
# COLUMN st_photn:       Number of Photometry Measurements
# COLUMN st_umbj:        U-B (Johnson) [mag]
# COLUMN st_bmvj:        B-V (Johnson) [mag]
# COLUMN st_vjmic:       V-I (Johnson-Cousins) [mag]
# COLUMN st_vjmrc:       V-R (Johnson-Cousins) [mag]
# COLUMN st_jmh2:        J-H (2MASS) [mag]
# COLUMN st_hmk2:        H-Ks (2MASS) [mag]
# COLUMN st_jmk2:        J-Ks (2MASS) [mag]
# COLUMN st_bmy:         b-y (Stromgren) [mag]
# COLUMN st_m1:          m1 (Stromgren) [mag]
# COLUMN st_c1:          c1 (Stromgren) [mag]
# COLUMN st_colorn:      Number of Color Measurements
#
rowid,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_bmassprov,pl_radj,pl_dens,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,gaia_dist,st_optmag,st_optband,gaia_gmag,st_teff,st_mass,st_rad,rowupdate,pl_tranflag,pl_rvflag,pl_imgflag,pl_astflag,pl_omflag,pl_cbflag,pl_angsep,pl_orbtper,pl_orblper,pl_rvamp,pl_eqt,pl_insol,pl_massj,pl_msinij,pl_masse,pl_msinie,pl_bmasse,pl_rade,pl_rads,pl_trandep,pl_trandur,pl_tranmid,pl_tsystemref,pl_imppar,pl_occdep,pl_ratdor,pl_ratror,pl_def_reflink,pl_disc,pl_disc_reflink,pl_locale,pl_facility,pl_telescope,pl_instrument,pl_status,pl_mnum,pl_st_npar,pl_st_nref,pl_pelink,pl_edelink,pl_publ_date,hd_name,hip_name,st_rah,st_glon,st_glat,st_elon,st_elat,st_plx,gaia_plx,st_pmra,st_pmdec,st_pm,gaia_pmra,gaia_pmdec,gaia_pm,st_radv,st_sp,st_spstr,st_logg,st_lum,st_dens,st_metfe,st_metratio,st_age,st_vsini,st_acts,st_actr,st_actlx,swasp_id,st_nts,st_nplc,st_nglc,st_nrvc,st_naxa,st_nimg,st_nspec,st_uj,st_vj,st_bj,st_rc,st_ic,st_j,st_h,st_k,st_wise1,st_wise2,st_wise3,st_wise4,st_irac1,st_irac2,st_irac3,st_irac4,st_mips1,st_mips2,st_mips3,st_iras1,st_iras2,st_iras3,st_iras4,st_photn,st_umbj,st_bmvj,st_vjmic,st_vjmrc,st_jmh2,st_hmk2,st_jmk2,st_bmy,st_m1,st_c1,st_colorn
2507,Kepler-251,d,Kepler-251 d,Transit,0,4,30.13300100,0.182000,,,,,0.247,,0,1,0,1,19h46m15.90s,296.566237,+44d06m21.1s,44.105865,948.98,948.98,15.223,Kepler-band,15.216,5526.00,,0.89,2014-05-14,1,0,0,0,0,0,1.92000e-01,,,,,,,,,,,2.770,0.025,,0.2050000,2455023.383220,BJD,0.3000,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,41,12,http://exoplanet.eu/catalog/kepler-251_d/,http://exoplanets.org/detail/Kepler-251_d,2014-03,,,19.77108247,77.907122,9.551428,315.790365,63.383324,1.05,1.05,-3.200,-13.600,14.000,-3.200,-13.600,14.000,,,,4.49,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,13.960,13.596,13.632,,,,,,,,,,,,,,,,10,,,,,0.364,-0.036,0.328,,,,5
2508,Kepler-251,e,Kepler-251 e,Transit,0,4,99.64016100,0.404000,,,,,0.247,,0,1,0,1,19h46m15.90s,296.566237,+44d06m21.1s,44.105865,948.98,948.98,15.223,Kepler-band,15.216,5526.00,,0.89,2014-05-14,1,0,0,0,0,0,4.26000e-01,,,,,,,,,,,2.770,0.025,,0.1817000,2455031.693120,BJD,0.2300,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,39,11,http://exoplanet.eu/catalog/kepler-251_e/,http://exoplanets.org/detail/Kepler-251_e,2014-03,,,19.77108247,77.907122,9.551428,315.790365,63.383324,1.05,1.05,-3.200,-13.600,14.000,-3.200,-13.600,14.000,,,,4.49,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,13.960,13.596,13.632,,,,,,,,,,,,,,,,10,,,,,0.364,-0.036,0.328,,,,5
2509,Kepler-252,b,Kepler-252 b,Transit,0,2,6.66839100,0.058000,,,,,0.110,,0,1,0,1,19h42m19.04s,295.579345,+44d32m45.5s,44.545963,383.59,383.59,15.058,Kepler-band,15.029,4208.00,,0.55,2014-05-14,1,0,0,0,0,0,1.51000e-01,,,,,,,,,,,1.230,0.011,,0.0824000,2454970.434830,BJD,0.7800,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,45,14,http://exoplanet.eu/catalog/kepler-252_b/,http://exoplanets.org/detail/Kepler-252_b,2014-03,,,19.70528967,77.959352,10.381766,314.717738,64.066464,2.61,2.61,-2.500,-10.200,10.500,-2.500,-10.200,10.500,,6.00,M0 V,4.72,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,13.240,12.650,12.466,12.453,12.520,12.480,9.550,,,,,,,,,,,,14,,,,,0.590,0.184,0.774,,,,5
2510,Kepler-252,c,Kepler-252 c,Transit,0,2,10.84846300,0.080000,,,,,0.192,,0,1,0,1,19h42m19.04s,295.579345,+44d32m45.5s,44.545963,383.59,383.59,15.058,Kepler-band,15.029,4208.00,,0.55,2014-05-14,1,0,0,0,0,0,2.09000e-01,,,,,,,,,,,2.150,0.020,,0.1240000,2455004.804320,BJD,0.1700,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,50,14,http://exoplanet.eu/catalog/kepler-252_c/,http://exoplanets.org/detail/Kepler-252_c,2014-03,,,19.70528967,77.959352,10.381766,314.717738,64.066464,2.61,2.61,-2.500,-10.200,10.500,-2.500,-10.200,10.500,,6.00,M0 V,4.72,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,13.240,12.650,12.466,12.453,12.520,12.480,9.550,,,,,,,,,,,,14,,,,,0.590,0.184,0.774,,,,5
2511,Kepler-253,b,Kepler-253 b,Transit,0,3,3.78398600,0.046000,,,,,0.145,,0,1,0,1,19h27m22.08s,291.841992,+44d51m29.1s,44.858089,858.93,858.93,15.532,Kepler-band,15.512,5208.00,,0.79,2014-05-14,1,0,0,0,0,0,5.36000e-02,,,,,,,,,,,1.630,0.015,,0.0805000,2454966.280360,BJD,0.2700,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,36,12,http://exoplanet.eu/catalog/kepler-253_b/,http://exoplanets.org/detail/Kepler-253_b,2014-03,,,19.45613280,77.019965,12.892997,309.222688,65.350239,1.16,1.16,-8.500,0.100,8.500,-8.500,0.100,8.500,,,,4.59,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,14.055,13.632,13.534,13.489,13.598,12.654,9.294,,,,,,,,,,,,14,,,,,0.423,0.098,0.521,,,,5
2512,Kepler-253,c,Kepler-253 c,Transit,0,3,10.28195100,0.089000,,,,,0.236,,0,1,0,1,19h27m22.08s,291.841992,+44d51m29.1s,44.858089,858.93,858.93,15.532,Kepler-band,15.512,5208.00,,0.79,2014-05-14,1,0,0,0,0,0,1.04000e-01,,,,,,,,,,,2.650,0.024,,0.1465000,2455008.339820,BJD,0.4900,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,40,13,http://exoplanet.eu/catalog/kepler-253_c/,http://exoplanets.org/detail/Kepler-253_c,2014-03,,,19.45613280,77.019965,12.892997,309.222688,65.350239,1.16,1.16,-8.500,0.100,8.500,-8.500,0.100,8.500,,,,4.59,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,14.055,13.632,13.534,13.489,13.598,12.654,9.294,,,,,,,,,,,,14,,,,,0.423,0.098,0.521,,,,5
2513,Kepler-253,d,Kepler-253 d,Transit,0,3,18.11986900,0.130000,,,,,0.283,,0,1,0,1,19h27m22.08s,291.841992,+44d51m29.1s,44.858089,858.93,858.93,15.532,Kepler-band,15.512,5208.00,,0.79,2014-05-14,1,0,0,0,0,0,1.51000e-01,,,,,,,,,,,3.170,0.029,,0.1787000,2455015.616200,BJD,0.6500,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,40,13,http://exoplanet.eu/catalog/kepler-253_d/,http://exoplanets.org/detail/Kepler-253_d,2014-03,,,19.45613280,77.019965,12.892997,309.222688,65.350239,1.16,1.16,-8.500,0.100,8.500,-8.500,0.100,8.500,,,,4.59,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,14.055,13.632,13.534,13.489,13.598,12.654,9.294,,,,,,,,,,,,14,,,,,0.423,0.098,0.521,,,,5
2514,Kepler-254,b,Kepler-254 b,Transit,0,3,5.82666200,0.064000,,,,,0.345,,0,1,0,1,19h12m39.53s,288.164701,+45d48m59.4s,45.816504,1446.45,1446.45,15.843,Kepler-band,15.838,5957.00,,0.91,2014-05-14,1,0,0,0,0,0,4.42000e-02,,,,,,,,,,,3.870,0.035,,0.1263000,2455006.010390,BJD,0.7400,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,42,14,http://exoplanet.eu/catalog/kepler-254_b/,http://exoplanets.org/detail/Kepler-254_b,2014-03,,,19.21098005,76.822447,15.642865,303.983233,67.124966,0.69,0.69,-2.000,-12.000,12.200,-4.800,-16.900,17.500,,,,4.52,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,14.675,14.268,14.254,14.188,14.212,12.682,9.286,,,,,,,,,,,,14,,,,,0.407,0.014,0.421,,,,5
2515,Kepler-254,c,Kepler-254 c,Transit,0,3,12.41218300,0.105000,,,,,0.192,,0,1,0,1,19h12m39.53s,288.164701,+45d48m59.4s,45.816504,1446.45,1446.45,15.843,Kepler-band,15.838,5957.00,,0.91,2014-05-14,1,0,0,0,0,0,7.26000e-02,,,,,,,,,,,2.150,0.020,,0.1401000,2454975.539380,BJD,0.0500,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,45,14,http://exoplanet.eu/catalog/kepler-254_c/,http://exoplanets.org/detail/Kepler-254_c,2014-03,,,19.21098005,76.822447,15.642865,303.983233,67.124966,0.69,0.69,-2.000,-12.000,12.200,-4.800,-16.900,17.500,,,,4.52,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,14.675,14.268,14.254,14.188,14.212,12.682,9.286,,,,,,,,,,,,14,,,,,0.407,0.014,0.421,,,,5
2516,Kepler-254,d,Kepler-254 d,Transit,0,3,18.74647700,0.139000,,,,,0.223,,0,1,0,1,19h12m39.53s,288.164701,+45d48m59.4s,45.816504,1446.45,1446.45,15.843,Kepler-band,15.838,5957.00,,0.91,2014-05-14,1,0,0,0,0,0,9.61000e-02,,,,,,,,,,,2.500,0.023,,0.1650000,2454980.129090,BJD,0.1500,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,43,14,http://exoplanet.eu/catalog/kepler-254_d/,http://exoplanets.org/detail/Kepler-254_d,2014-03,,,19.21098005,76.822447,15.642865,303.983233,67.124966,0.69,0.69,-2.000,-12.000,12.200,-4.800,-16.900,17.500,,,,4.52,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,14.675,14.268,14.254,14.188,14.212,12.682,9.286,,,,,,,,,,,,14,,,,,0.407,0.014,0.421,,,,5
2517,Kepler-255,b,Kepler-255 b,Transit,0,3,5.71460600,0.063000,,,,,0.138,,0,1,0,1,19h44m15.42s,296.064233,+45d58m36.6s,45.976841,1084.50,1084.50,15.596,Kepler-band,15.528,5573.00,,0.93,2014-05-14,1,0,0,0,0,0,5.81000e-02,,,,,,,,,,,1.550,0.014,,0.0932000,2454965.640350,BJD,0.0100,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,37,12,http://exoplanet.eu/catalog/kepler-255_b/,http://exoplanets.org/detail/Kepler-255_b,2014-03,,,19.73761553,79.406989,10.754231,316.800354,65.236663,0.92,0.92,2.100,-16.200,16.400,2.100,-16.200,16.400,,,,4.52,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,14.227,13.854,13.689,13.717,13.786,12.603,8.786,,,,,,,,,,,,14,,,,,0.373,0.165,0.538,,,,5
2518,Kepler-255,c,Kepler-255 c,Transit,0,3,9.94604700,0.092000,,,,,0.267,,0,1,0,1,19h44m15.42s,296.064233,+45d58m36.6s,45.976841,1084.50,1084.50,15.596,Kepler-band,15.528,5573.00,,0.93,2014-05-14,1,0,0,0,0,0,8.48000e-02,,,,,,,,,,,2.990,0.027,,0.1408000,2455004.700160,BJD,0.3300,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,41,13,http://exoplanet.eu/catalog/kepler-255_c/,http://exoplanets.org/detail/Kepler-255_c,2014-03,,,19.73761553,79.406989,10.754231,316.800354,65.236663,0.92,0.92,2.100,-16.200,16.400,2.100,-16.200,16.400,,,,4.52,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,14.227,13.854,13.689,13.717,13.786,12.603,8.786,,,,,,,,,,,,14,,,,,0.373,0.165,0.538,,,,5
2519,Kepler-255,d,Kepler-255 d,Transit,0,3,1.04562266,,,,,,0.118,,0,1,0,1,19h44m15.42s,296.064233,+45d58m36.6s,45.976841,1084.50,1084.50,15.596,Kepler-band,15.528,5573.00,,0.93,2016-05-10,1,0,0,0,0,0,,,,,,,,,,,,1.320,0.012,,0.0761210,2454966.918210,JD,,,,0.01409,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,31,12,http://exoplanet.eu/catalog/kepler-255_d/,,,,,19.73761553,79.406989,10.754231,316.800354,65.236663,0.92,0.92,2.100,-16.200,16.400,2.100,-16.200,16.400,,,,4.52,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,14.227,13.854,13.689,13.717,13.786,12.603,8.786,,,,,,,,,,,,14,,,,,0.373,0.165,0.538,,,,5
2520,Kepler-256,b,Kepler-256 b,Transit,0,4,1.62049300,0.027000,,,,,0.142,,0,1,0,1,19h30m19.31s,292.580445,+46d05m50.6s,46.097389,1057.36,1057.36,15.065,Kepler-band,15.015,5551.00,,1.30,2014-05-14,1,0,0,0,0,0,2.55000e-02,,,,,,,,,,,1.590,0.015,,0.0934000,2454965.067760,BJD,0.0700,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,37,12,http://exoplanet.eu/catalog/kepler-256_b/,http://exoplanets.org/detail/Kepler-256_b,2014-03,,,19.50536300,78.396073,12.964139,311.511500,66.312640,0.95,0.95,-0.200,-2.600,2.600,-0.200,-2.600,2.600,,,,4.22,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,13.824,13.496,13.424,13.091,13.176,11.679,9.364,,,,,,,,,,,,14,,,,,0.328,0.072,0.400,,,,5
2521,Kepler-256,c,Kepler-256 c,Transit,0,4,3.38802000,0.045000,,,,,0.192,,0,1,0,1,19h30m19.31s,292.580445,+46d05m50.6s,46.097389,1057.36,1057.36,15.065,Kepler-band,15.015,5551.00,,1.30,2014-05-14,1,0,0,0,0,0,4.26000e-02,,,,,,,,,,,2.150,0.020,,0.1095000,2455003.532210,BJD,0.1600,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,37,12,http://exoplanet.eu/catalog/kepler-256_c/,http://exoplanets.org/detail/Kepler-256_c,2014-03,,,19.50536300,78.396073,12.964139,311.511500,66.312640,0.95,0.95,-0.200,-2.600,2.600,-0.200,-2.600,2.600,,,,4.22,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,13.824,13.496,13.424,13.091,13.176,11.679,9.364,,,,,,,,,,,,14,,,,,0.328,0.072,0.400,,,,5
