,epic_name,tm_name,epic_candname,pl_name,ra,ra_err,ra_str,dec,dec_err,dec_str,k2c_disp,k2c_refdisp,k2c_reflink,k2c_note,k2c_recentflag,k2_campaign_str,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metratio,st_rad,st_raderr1,st_raderr2,st_radlim,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_kep,st_keperr,st_keplim,st_bj,st_bjerr,st_bjlim,st_vj,st_vjerr,st_vjlim,st_us,st_userr,st_uslim,st_gs,st_gserr,st_gslim,st_rs,st_rserr,st_rslim,st_is,st_iserr,st_islim,st_zs,st_zserr,st_zslim,st_j2,st_j2err,st_j2lim,st_h2,st_h2err,st_h2lim,st_k2,st_k2err,st_k2lim,st_wise1,st_wise1err,st_wise1lim,st_wise2,st_wise2err,st_wise2lim,st_wise3,st_wise3err,st_wise3lim,st_wise4,st_wise4err,st_wise4lim,st_bmvj,st_bmvjerr,st_bmvjlim,st_jmh2,st_jmh2err,st_jmh2lim,st_hmk2,st_hmk2err,st_hmk2lim,st_jmk2,st_jmk2err,st_jmk2lim,pl_fppprob,pl_fppproblim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_tranflag
193,EPIC 211492449,2MASS J08434522+1301497,EPIC 211492449.01,,130.938431,0.0,08h43m45.22s,13.030436,0.0,+13d01m49.6s,CANDIDATE,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.277000000000001,,0.0,15.798,0.05,0.0,14.655999999999999,0.02,0.0,,,,15.202,0.02,0.0,14.309000000000001,0.03,0.0,13.88,0.09,0.0,,,,12.588,0.024,0.0,11.898,0.028999999999999998,0.0,11.824000000000002,0.02,0.0,,,,,,,,,,,,,1.1420000000000001,0.054000000000000006,0.0,0.69,0.038,0.0,0.07400000000000001,0.035,0.0,0.764,0.031,0.0,,,16.24196986,,,0.0,2457149.88704,,,0.0,0.241,0.08,-0.08,0.0,0.1829583,0.0225,-0.0225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
194,EPIC 211541590,2MASS J09084245+1343275,EPIC 211541590.01,,137.176926,0.0,09h08m42.46s,13.724288,0.0,+13d43m27.4s,CANDIDATE,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.335999999999999,,0.0,16.8,0.12,0.0,15.204,0.09,0.0,,,,16.247,0.6,0.0,14.561,0.04,0.0,13.517000000000001,0.28,0.0,,,,11.47,0.024,0.0,10.915999999999999,0.035,0.0,10.648,0.022000000000000002,0.0,,,,,,,,,,,,,1.5959999999999999,0.15,0.0,0.5539999999999999,0.042,0.0,0.268,0.040999999999999995,0.0,0.8220000000000001,0.033,0.0,,,9.81881482,,,0.0,2457143.386971,,,0.0,0.285,0.056,-0.056,0.0,0.1335833,0.0210417,-0.0210417,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
195,EPIC 211572511,2MASS J08260522+1409260,EPIC 211572511.01,,126.521767,0.0,08h26m05.22s,14.157244,0.0,+14d09m26.1s,CANDIDATE,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.686,,0.0,12.874,0.36200000000000004,0.0,12.39,0.28800000000000003,0.0,,,,12.133,0.05,0.0,11.677,0.03,0.0,11.495,0.07,0.0,,,,10.630999999999998,0.021,0.0,10.315999999999999,0.022000000000000002,0.0,10.269,0.02,0.0,10.217,0.023,0.0,10.270999999999999,0.02,0.0,10.297,0.077,0.0,8.228,,-1.0,0.484,0.46299999999999997,0.0,0.315,0.03,0.0,0.047,0.03,0.0,0.36200000000000004,0.028999999999999998,0.0,,,10.39528014,,,0.0,2457152.270561,,,0.0,0.019,0.003,-0.003,0.0,0.18508329999999998,0.033708300000000004,-0.033708300000000004,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
196,EPIC 211682423,2MASS J08482224+1540440,EPIC 211682423.01,,132.092697,0.0,08h48m22.25s,15.678911,0.0,+15d40m44.1s,CANDIDATE,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.617,,0.0,13.139000000000001,0.07,0.0,12.667,0.03,0.0,,,,12.812999999999999,0.04,0.0,12.552,0.03,0.0,12.457,0.13,0.0,,,,11.642999999999999,0.022000000000000002,0.0,11.415,0.02,0.0,11.331,0.02,0.0,11.311,0.024,0.0,11.34,0.021,0.0,11.675999999999998,0.267,0.0,8.717,,-1.0,0.47200000000000003,0.076,0.0,0.228,0.03,0.0,0.084,0.027999999999999997,0.0,0.312,0.03,0.0,,,6.96350934,,,0.0,2457148.728264,,,0.0,0.016,0.003,-0.003,0.0,0.0912083,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
197,EPIC 211719484,2MASS J08135565+1610409,EPIC 211719484.01,,123.48188799999998,0.0,08h13m55.65s,16.178066,0.0,+16d10m41.0s,CANDIDATE,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.56,,0.0,13.181,0.06,0.0,12.668,0.03,0.0,,,,12.895,0.02,0.0,12.54,0.05,0.0,12.415999999999999,0.03,0.0,,,,11.562999999999999,0.021,0.0,11.245,0.022000000000000002,0.0,11.222000000000001,0.02,0.0,11.193,0.023,0.0,11.2,0.021,0.0,11.118,0.157,0.0,8.453,,-1.0,0.513,0.067,0.0,0.318,0.03,0.0,0.023,0.03,0.0,0.341,0.028999999999999998,0.0,,,0.36091387,,,0.0,2457142.517639,,,0.0,0.739,9192.391,-9192.391,0.0,0.0705,0.000625,-0.000625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
198,EPIC 211784767,2MASS J08240331+1705564,EPIC 211784767.01,,126.01380900000001,0.0,08h24m03.31s,17.099014,0.0,+17d05m56.5s,CANDIDATE,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.85,,0.0,12.546,0.05,0.0,11.965,0.03,0.0,,,,12.215,0.06,0.0,11.812000000000001,0.01,0.0,11.693,0.03,0.0,,,,10.895,0.024,0.0,10.675,0.027000000000000003,0.0,10.56,0.019,0.0,10.527000000000001,0.023,0.0,10.575,0.021,0.0,10.577,0.102,0.0,8.847999999999999,,-1.0,0.581,0.057999999999999996,0.0,0.22,0.036000000000000004,0.0,0.115,0.033,0.0,0.335,0.031,0.0,,,3.57804902,,,0.0,2457143.789675,,,0.0,0.008,0.001,-0.001,0.0,0.204375,0.030125,-0.030125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
199,EPIC 211808055,2MASS J08360827+1725483,EPIC 211808055.01,,129.034454,0.0,08h36m08.27s,17.430082000000002,0.0,+17d25m48.3s,CANDIDATE,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.741,,0.0,,,,,,,,,,,,,,,,,,,,,,12.545,0.023,0.0,12.2,0.022000000000000002,0.0,12.140999999999998,0.021,0.0,12.11,0.023,0.0,12.168,0.026000000000000002,0.0,11.328,,-1.0,7.553,,-1.0,,,,0.345,0.032,0.0,0.059000000000000004,0.03,0.0,0.40399999999999997,0.031,0.0,,,3.38199819,,,0.0,2457142.612515,,,0.0,0.339,0.01,-0.01,0.0,0.2285,0.0044167,-0.0044167,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
200,EPIC 211825866,2MASS J08171986+1741022,EPIC 211825866.01,,124.33276399999998,0.0,08h17m19.86s,17.683943,0.0,+17d41m02.2s,CANDIDATE,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.782,,0.0,14.797,0.02,0.0,13.985999999999999,0.02,0.0,,,,14.375,0.05,0.0,13.731,0.01,0.0,13.527999999999999,0.06,0.0,,,,12.478,0.022000000000000002,0.0,12.064,0.025,0.0,11.953,0.023,0.0,11.925,0.023,0.0,11.959000000000001,0.022000000000000002,0.0,11.815,0.247,0.0,8.818999999999999,,-1.0,0.8109999999999999,0.027999999999999997,0.0,0.414,0.033,0.0,0.111,0.034,0.0,0.525,0.032,0.0,,,0.95017067,,,0.0,2457142.615773,,,0.0,0.088,348.37,-348.37,0.0,0.10754169999999999,0.0052917,-0.0052917,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201,EPIC 211925595,2MASS J08514995+1906271,EPIC 211925595.01,,132.95813,0.0,08h51m49.95s,19.107530999999998,0.0,+19d06m27.1s,CANDIDATE,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.466,,0.0,15.747,0.05,0.0,14.773,0.03,0.0,,,,15.237,0.01,0.0,14.395999999999999,0.01,0.0,14.136,0.07,0.0,,,,13.022,0.025,0.0,12.505,0.022000000000000002,0.0,12.427,0.02,0.0,12.384,0.024,0.0,12.468,0.026000000000000002,0.0,12.425,0.501,0.0,8.789,,-1.0,0.9740000000000001,0.057999999999999996,0.0,0.517,0.033,0.0,0.078,0.03,0.0,0.595,0.032,0.0,,,45.38331501,,,0.0,2457143.161193,,,0.0,0.229,0.027,-0.027,0.0,0.2262083,0.0250417,-0.0250417,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
202,EPIC 212133517,2MASS J08244188+2241201,EPIC 212133517.01,,126.174522,0.0,08h24m41.89s,22.688932,0.0,+22d41m20.2s,CANDIDATE,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.387,,0.0,14.405999999999999,0.02,0.0,13.626,0.034,0.0,,,,13.942,0.034,0.0,13.357999999999999,0.043,0.0,13.149000000000001,0.064,0.0,,,,12.229000000000001,0.024,0.0,11.901,0.022000000000000002,0.0,11.818,0.021,0.0,11.799000000000001,0.023,0.0,11.847000000000001,0.023,0.0,11.717,0.33899999999999997,0.0,8.698,,-1.0,0.78,0.039,0.0,0.32799999999999996,0.033,0.0,0.083,0.03,0.0,0.41100000000000003,0.032,0.0,,,9.73605539,,,0.0,2457151.160962,,,0.0,0.122,0.022,-0.022,0.0,0.1530417,0.0228333,-0.0228333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
203,EPIC 212294561,2MASS J13403530-1741430,EPIC 212294561.01,,205.14711,0.0,13h40m35.31s,-17.695270999999998,0.0,-17d41m43.0s,CANDIDATE,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,,1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.149000000000001,,0.0,14.08,0.07,0.0,13.352,0.09,0.0,,,,13.654000000000002,0.07,0.0,13.152000000000001,0.04,0.0,12.932,0.07,0.0,,,,11.969000000000001,0.024,0.0,11.605,0.025,0.0,11.53,0.024,0.0,11.464,0.023,0.0,11.5,0.022000000000000002,0.0,11.667,0.205,0.0,8.529,,-1.0,0.728,0.114,0.0,0.364,0.035,0.0,0.075,0.035,0.0,0.439,0.034,0.0,,,2.76294135,,,0.0,2457226.109408,,,0.0,0.052,0.006,-0.006,0.0,0.1149167,0.0129167,-0.0129167,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
204,EPIC 212351026,2MASS J13264484-1606183,EPIC 212351026.01,,201.686874,0.0,13h26m44.85s,-16.10515,0.0,-16d06m18.5s,CANDIDATE,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,,1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.540999999999999,,0.0,17.062,0.21,0.0,15.505999999999998,0.03,0.0,,,,16.285999999999998,0.04,0.0,14.886,0.03,0.0,13.793,0.06,0.0,,,,11.972999999999999,0.022000000000000002,0.0,11.384,0.022000000000000002,0.0,11.165,0.023,0.0,,,,,,,,,,,,,1.556,0.212,0.0,0.589,0.031,0.0,0.21899999999999997,0.032,0.0,0.8079999999999999,0.032,0.0,,,2.55068936,,,0.0,2457225.785311,,,0.0,0.828,0.027,-0.027,0.0,0.298125,0.01,-0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
205,EPIC 212351405,2MASS J13263909-1605419,EPIC 212351405.01,,201.662933,0.0,13h26m39.10s,-16.095001,0.0,-16d05m42.0s,CANDIDATE,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,,1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.995,,0.0,15.259,0.05,0.0,14.325,0.05,0.0,,,,14.79,0.05,0.0,14.005999999999998,0.04,0.0,13.655,0.08,0.0,,,,12.540999999999999,0.027000000000000003,0.0,12.052999999999999,0.027999999999999997,0.0,11.967,0.024,0.0,11.835,0.024,0.0,11.885,0.023,0.0,11.937999999999999,0.243,0.0,9.006,,-1.0,0.934,0.071,0.0,0.488,0.039,0.0,0.086,0.037000000000000005,0.0,0.574,0.036000000000000004,0.0,,,2.55234671,,,0.0,2457225.753212,,,0.0,0.63,0.019,-0.019,0.0,0.2485833,0.011083299999999999,-0.011083299999999999,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
206,EPIC 212601505,2MASS J13303399-1033194,EPIC 212601505.01,,202.641663,0.0,13h30m34.00s,-10.555388,0.0,-10d33m19.4s,CANDIDATE,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,,1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.485999999999999,,0.0,17.222,0.105,0.0,15.690999999999999,0.057,0.0,,,,16.485,0.03,0.0,15.115,0.03,0.0,13.63,0.01,0.0,,,,11.42,0.027000000000000003,0.0,10.794,0.023,0.0,10.508,0.021,0.0,,,,,,,,,,,,,1.531,0.11900000000000001,0.0,0.626,0.035,0.0,0.28600000000000003,0.031,0.0,0.912,0.034,0.0,,,0.72436144,,,0.0,2457225.115894,,,0.0,3.564,2.573,-2.573,0.0,0.051583300000000006,0.0017917000000000002,-0.0017917000000000002,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
207,EPIC 212645891,2MASS J14010552-0932243,EPIC 212645891.02,,210.273026,0.0,14h01m05.53s,-9.540111999999999,0.0,-09d32m24.4s,CANDIDATE,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,,1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.640999999999998,,0.0,13.46,0.04,0.0,12.735,0.02,0.0,,,,13.037,0.04,0.0,12.554,0.04,0.0,12.470999999999998,0.14,0.0,,,,11.458,0.024,0.0,11.140999999999998,0.024,0.0,11.052999999999999,0.026000000000000002,0.0,10.982999999999999,0.023,0.0,11.0,0.021,0.0,11.024000000000001,0.15,0.0,8.69,,-1.0,0.725,0.045,0.0,0.317,0.034,0.0,0.08800000000000001,0.035,0.0,0.405,0.035,0.0,,,0.32814902,,,0.0,2457225.259789,,,0.0,0.235,0.017,-0.017,0.0,0.041916699999999994,0.0014583,-0.0014583,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
208,EPIC 212705192,2MASS J13302530-0807489,EPIC 212705192.01,,202.605438,0.0,13h30m25.31s,-8.130262,0.0,-08d07m48.9s,CANDIDATE,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,,1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.728,,0.0,12.543,0.249,0.0,12.200999999999999,0.23199999999999998,0.0,,,,12.159,0.04,0.0,11.694,0.02,0.0,11.543,0.06,0.0,,,,10.709000000000001,0.026000000000000002,0.0,10.357000000000001,0.021,0.0,10.28,0.019,0.0,10.228,0.023,0.0,10.267999999999999,0.02,0.0,10.206,0.057,0.0,8.593,,-1.0,0.342,0.34,0.0,0.35200000000000004,0.033,0.0,0.077,0.027999999999999997,0.0,0.429,0.032,0.0,,,2.2688499,,,0.0,2457226.41708,,,0.0,0.779,,,0.0,0.103125,0.0028333000000000004,-0.0028333000000000004,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
209,EPIC 228801451,2MASS J12272958-0643188,EPIC 228801451.03,K2-229 d,186.87326000000002,0.0,12h27m29.58s,-6.721861,0.0,-06d43m18.7s,CANDIDATE,CANDIDATE,<a refstr=SANTERNE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018NatAs.tmp...22S/abstract target=ref>Santerne et al. 2018</a>,,1,10.0,,,,,,,,,5185.0,32.0,-32.0,0.0,4.56,0.03,-0.05,0.0,-0.06,0.02,-0.02,0.0,[Fe/H],0.79,0.03,-0.02,0.0,2.4,0.5,-0.5,0.0,10.955,,0.0,12.048,0.17600000000000002,0.0,10.985,0.079,0.0,,,,11.527000000000001,0.13,0.0,10.782,0.08,0.0,10.709000000000001,0.27,0.0,,,,9.517999999999999,0.022000000000000002,0.0,9.126,0.021,0.0,9.05,0.023,0.0,8.969,0.024,0.0,9.036,0.021,0.0,8.988999999999999,0.032,0.0,8.616,0.456,0.0,1.063,0.193,0.0,0.392,0.03,0.0,0.076,0.031,0.0,0.46799999999999997,0.031,0.0,,,31.0,1.1,-1.1,0.0,,,,,,,,,,,,,88.92,0.24,-0.24,0.0,,,,,,,,,,,,,0.23600000000000002,0.021,-0.021,0.0,2.65,0.24,-0.24,0.0,522.0,13.0,-13.0,0.0,1
210,EPIC 201111557,2MASS J12152316-0616056,EPIC 201111557.01,,183.846542,0.0,12h15m23.17s,-6.268236,0.0,-06d16m05.7s,CANDIDATE,CANDIDATE,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,1,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.363,,0.0,12.737,0.03,0.0,11.728,0.03,0.0,,,,12.217,0.04,0.0,11.315,0.01,0.0,10.997,0.07,0.0,,,,9.873,0.023,0.0,9.391,0.023,0.0,9.22,0.019,0.0,9.186,0.022000000000000002,0.0,9.243,0.019,0.0,9.183,0.039,0.0,8.2,,-1.0,1.0090000000000001,0.042,0.0,0.48200000000000004,0.033,0.0,0.171,0.03,0.0,0.653,0.03,0.0,,,2.30183,0.00028,-0.0003,0.0,2457583.1688,0.0052,-0.0052,0.0,2.268,,,0.0,0.0792,,,0.0,,,,,0.42,0.33,-0.28,0.0,11.8,2.1,-3.0,0.0,0.0144,0.0014,-0.001,0.0,,,,,1.12,0.11,-0.08,0.0,1054.0,55.0,-55.0,0.0,1
211,EPIC 201127519,2MASS J12052929-0550531,EPIC 201127519.01,,181.37207,0.0,12h05m29.30s,-5.848084,0.0,-05d50m53.1s,CANDIDATE,CANDIDATE,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,1,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.558,,0.0,12.787,0.02,0.0,11.775,0.03,0.0,,,,12.254000000000001,0.02,0.0,11.401,0.03,0.0,11.26,0.16,0.0,,,,10.014,0.023,0.0,9.568999999999999,0.027000000000000003,0.0,9.43,0.021,0.0,,,,,,,,,,,,,1.012,0.036000000000000004,0.0,0.445,0.035,0.0,0.139,0.034,0.0,0.584,0.031,0.0,,,6.17887,7e-05,-7e-05,0.0,2457585.5473,0.0005,-0.0005,0.0,1.303,,,0.0,0.1042,,,0.0,,,,,0.17,0.14,-0.11,0.0,18.1,0.2,-0.6,0.0,0.1058,0.0011,-0.0007,0.0,,,,,8.84,0.14,-0.13,0.0,772.0,10.0,-10.0,0.0,1
212,EPIC 201164625,2MASS J12062248-0456481,EPIC 201164625.01,,181.593658,0.0,12h06m22.48s,-4.946688,0.0,-04d56m48.1s,CANDIDATE,CANDIDATE,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,1,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.919,,0.0,12.012,0.136,0.0,11.460999999999999,0.114,0.0,,,,12.104000000000001,0.01,0.0,11.857999999999999,0.03,0.0,11.767000000000001,0.04,0.0,,,,11.002,0.024,0.0,10.790999999999999,0.027000000000000003,0.0,10.777000000000001,0.023,0.0,10.698,0.024,0.0,10.719000000000001,0.021,0.0,10.651,0.182,0.0,8.032,,-1.0,0.551,0.177,0.0,0.21100000000000002,0.036000000000000004,0.0,0.013999999999999999,0.035,0.0,0.225,0.033,0.0,,,2.71189,0.00068,-0.00056,0.0,2457583.1362,0.0112,-0.0179,0.0,0.02,,,0.0,0.1292,,,0.0,,,,,0.43,0.35,-0.3,0.0,5.5,1.1,-1.5,0.0,0.0121,0.001,-0.0008,0.0,,,,,4.34,0.43,-0.35,0.0,2336.0,59.0,-60.0,0.0,1
213,EPIC 201176672,2MASS J11163606-0439236,EPIC 201176672.01,,169.15020800000002,0.0,11h16m36.05s,-4.656546,0.0,-04d39m23.6s,CANDIDATE,CANDIDATE,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,1,1.0,,,,,,,,,4542.0,130.0,-130.0,0.0,4.75,0.1,-0.1,0.0,,,,,,0.51,0.1,-0.1,0.0,,,,,13.98,,0.0,15.355,0.09,0.0,14.318,0.03,0.0,,,,14.875,0.05,0.0,13.932,0.05,0.0,13.595999999999998,0.04,0.0,,,,12.315,0.027000000000000003,0.0,11.741,0.023,0.0,11.604000000000001,0.023,0.0,11.565,0.024,0.0,11.575,0.022000000000000002,0.0,11.614,0.253,0.0,9.147,,-1.0,1.037,0.095,0.0,0.574,0.035,0.0,0.13699999999999998,0.033,0.0,0.711,0.035,0.0,0.094,0.0,79.9999,0.0098,-0.0098,0.0,2456877.8046,0.0015,-0.0015,0.0,,,,,0.4896,0.0071,-0.0071,0.0,,,,,,,,,,,,,0.18,0.011,-0.011,0.0,0.91,0.19,-0.19,0.0,10.2,2.1,-2.1,0.0,,,,,1
214,EPIC 201702477,2MASS J11405777+0340535,EPIC 201702477.01,,175.240799,0.0,11h40m57.79s,3.6815839999999995,0.0,+03d40m53.7s,CANDIDATE,CANDIDATE,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,1,1.0,,,,,,,,,5840.0,270.0,-270.0,0.0,4.44,0.12,-0.12,0.0,,,,,,0.98,0.17,-0.17,0.0,,,,,14.43,,0.0,15.272,0.05,0.0,14.569,0.04,0.0,,,,14.889000000000001,0.04,0.0,14.397,0.06,0.0,14.234000000000002,0.03,0.0,,,,13.267999999999999,0.027000000000000003,0.0,12.880999999999998,0.027999999999999997,0.0,12.765999999999998,0.033,0.0,12.814,0.024,0.0,12.84,0.027000000000000003,0.0,11.755999999999998,,-1.0,8.576,,-1.0,0.703,0.064,0.0,0.387,0.039,0.0,0.115,0.043,0.0,0.502,0.043,0.0,0.41,0.0,40.7302,0.004,-0.004,0.0,2456811.5691,0.0028,-0.0028,0.0,,,,,0.1104,0.0058,-0.0058,0.0,,,,,,,,,,,,,0.0719,0.0031,-0.0031,0.0,0.7,0.12,-0.12,0.0,7.8,1.4,-1.4,0.0,,,,,1
215,EPIC 206135267,2MASS J22131070-1110383 A,EPIC 206135267.01,,333.294769,0.0,22h13m10.74s,-11.177358,0.0,-11d10m38.5s,CANDIDATE,CANDIDATE,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,1,3.0,,,,,,,,,5165.0,163.0,-163.0,0.0,3.68,0.19,-0.19,0.0,,,,,,2.5,0.66,-0.66,0.0,,,,,9.225,,0.0,11.05,0.078,0.0,9.991,0.042,0.0,,,,10.106,0.11,0.0,9.529,0.04,0.0,8.847000000000001,0.01,0.0,,,,7.82,0.025,0.0,7.375,0.031,0.0,7.267,0.028999999999999998,0.0,,,,,,,,,,,,,1.0590000000000002,0.08900000000000001,0.0,0.445,0.04,0.0,0.10800000000000001,0.042,0.0,0.5529999999999999,0.038,0.0,0.0054,0.0,2.573088,6.8e-05,-6.8e-05,0.0,2456982.62402,0.00095,-0.00095,0.0,,,,,0.09225,0.00275,-0.00275,0.0,,,,,,,,,,,,,0.1235,0.0048,-0.0048,0.0,3.03,0.8,-0.8,0.0,34.0,9.0,-9.0,0.0,,,,,1
